Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Director,canonical_Agency,canonical_Source,canonical_Ounce of Prevention Description,canonical_ECE Available Programs,canonical_NAEYC Valid Until,canonical_Address,canonical_Head Start Fund,canonical_Column,canonical_Program Name,canonical_Program Option,canonical_Zip,canonical_Neighborhood,canonical_CC fund,canonical_Purple binder service type,canonical_Website,canonical_Column2,canonical_Eearly Head Start Fund,canonical_Phone,canonical_IDHS Provider ID,canonical_Site name,canonical_Id,canonical_Progmod,canonical_Executive Director,canonical_Center Director,canonical_Funded Enrollment,canonical_Fax,canonical_NAEYC Program Id,canonical_Length of Day,canonical_Email Address,canonical_Number per Site HS,canonical_Number per Site EHS 
281,0.99966241916,472,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army Red Shield,945 W. 69th St. ,,3583224,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'claudia rowland',b'lillie denton',b'945 w 69th st',b'',b'',b'community partnerships',b'englewood',b'60621',b'',b'yes',b'',b'no',b'',b'lillie denton',b'3583224',b'',b'salvation army red shield',b'888',b'no',b'',b'www.usc.salvationarmy.com',b'salvation army',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b''
282,0.967975993951,473,CPS_Early_Childhood_Portal_scrape.csv, Woodlawn Early Childhood Development,950 E. 61st Street ,,6673300,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'ece chicago find a school scrape.csv',b'',b'cp',b'',b'950 e 61st street',b'',b'',b'community partnerships',b'',b'60637',b'woodlawn',b'',b'',b'',b'child care',b'',b'6673300',b'',b'woodlawn ec development ctr',b'2842',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b''
283,0.999990105629,474,CPS_Early_Childhood_Portal_scrape.csv, Chicago State University,9501 S. DR MARTIN LUTHER KING JR Drive ,,9952556,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'9501 s dr. martin luther king dr',b'',b'',b'head start',b'',b'',b'',b'',b'',b'',b'',b'',b'9952400',b'',b'chicago state university - chicago state university',b'1312',b'',b'',b'',b'',b'',b'',b'half day/full day',b'',b'',b''
190,1.0,475,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers Dorothy Gautreaux,975 E. 132nd Street ,,2911000,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'harry wells',b'glenda williams',b'975 e 132nd st',b'',b'',b'child care',b'riverdale',b'60627',b'',b'yes',b'',b'no',b'child care',b'glenda williams',b'2911000',b'',b'chicago youth centers - dorothy gautreaux / cyc',b'196',b'no',b'',b'www.chicagoyouthcenters.org',b'chicago youth centers',b'',b'',b'extended day',b'',b'',b''
1031,,476,CPS_Early_Childhood_Portal_scrape.csv, Archdiocese of Chicago - St. Margaret of Scottland,9833 S. Throop St. ,,2381088,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,1.0,477,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Maribella Rodriguez,1012 N Kedvale Ave ,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'1012 n kedvale ave',b'',b'',b'early head start',b'humboldt park',b'60608',b'',b'yes',b'',b'no',b'',b'jolene martin',b'5211600',b'',b'carole robertson center for learning - maribella rodriguez',b'477',b'no',"b'5618ps(hs collaboration with childcare homes), 5618ip(ehs co'",b'',b'carole robertson center for learning',b'',b'',b'extended day',b'',b'',b''
11,1.0,478,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Child Dev. Central Office- Hull House CDS-Homes,1030 W Van Buren St ,,9068600,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'1030 w van buren st',b'',b'',b'child care',b'',b'',b'',b'',b'',b'',b'',b'',b'9068600',b'',b'hull house association - child dev. central office- hull house cds-homes',b'478',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
11,1.0,479,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Child Dev. Central Office- Hull House CDS-Homes,1030 W Van Buren St ,,9068600,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'1030 w van buren st',b'',b'',b'child care',b'',b'',b'',b'',b'',b'',b'',b'',b'9068600',b'',b'hull house association - child dev. central office- hull house cds-homes',b'478',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
24,0.999997660518,480,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - FOSCO ABLA Center,1312 S Racine Ave ,,7466024,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'gertrude ricks',b'kimberly johnson',b'1312 s racine ave',b'',b'',b'state pre-kindergarten',b'near west side',b'60608',b'',b'yes',b'',b'no',b'early head start',b'kimberly johnson',b'7466024',b'',b'marcy newberry association - fosco abla center',b'28',b'yes',"b'4195it(child care it center), 7086ps (hs collaboration with'",b'www.marcy-newberry.org',b'marcy newberry association',b'',b'',b'half day/full day',b'',b'',b''
24,0.999997660518,481,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - FOSCO ABLA Center,1312 S Racine Ave ,,7466024,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'gertrude ricks',b'kimberly johnson',b'1312 s racine ave',b'',b'',b'state pre-kindergarten',b'near west side',b'60608',b'',b'yes',b'',b'no',b'early head start',b'kimberly johnson',b'7466024',b'',b'marcy newberry association - fosco abla center',b'28',b'yes',"b'4195it(child care it center), 7086ps (hs collaboration with'",b'www.marcy-newberry.org',b'marcy newberry association',b'',b'',b'half day/full day',b'',b'',b''
37,0.992363810539,482,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Taylor Center for New Experiences,1633 N Hamlin Ave ,,2278551,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'283654',b'dan valliere',b'vanessa powell',b'1633 n hamlin',b'',b'',b'head start',b'humboldt park',b'60647',b'humboldt park',b'yes',b'powellv@chicagocommons.org',b'yes',b'child care',b'nilda vargas',b'2278551',b'',b'chicago commons association - taylor center for new experiences',b'40',b'no',"b'2629it(child care it center), 3401ps(hs collaboration with c'",b'www.chicagocommons.org',b'chicago commons association',b'',b'',b'extended day',b'08/31/14',b'',b''
41,0.889712639153,483,CPS_Early_Childhood_Portal_scrape.csv, Erie Neighborhood House - Erie Community Center,1701 W Superior St ,,5635800,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'293383',b'',b'',b'1701 w superior',b'',b'',b'child care',b'west town',b'60622',b'',b'yes',b'lfalk@eriehouse.org',b'no',b'child care',b'celena roldan',b'5635800',b'',b'erie neighborhood house - erie community center',b'43',b'no',"b'2640it(child care it center), 3256ps(hs collaboration with c'",b'http://www.eriehouse.org',b'erie neighborhood house',b'',b'',b'half day/full day',b'05/31/13',b'',b''
43,0.999999582767,484,CPS_Early_Childhood_Portal_scrape.csv, ChildServ - Pilsen,1711 W Garfield Blvd ,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'cp',b'',b'1711 w garfield blvd',b'',b'',b'child care',b'',b'60636',b'west englewood',b'',b'',b'',b'child care',b'',b'8677350',b'',b'childserv west englewood school',b'46',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
53,0.980004391887,485,CPS_Early_Childhood_Portal_scrape.csv, North Avenue Day Nursery - North Avenue Day Nursery,2001 W Pierce Ave ,,3424499,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'cp',b'steve koll',b'2001 w pierce',b'',b'',b'child care',b'west town',b'60622',b'west town',b'yes',b'',b'yes',b'child care',b'steve koll',b'3424499',b'',b'north avenue day nursery - north avenue day nursery',b'60',b'no',"b'3270ps(hs collaboration with childcare & prek), 2742ps(child'",b'www.nadnkids.org',b'north avenue day nursery',b'',b'',b'half day/full day',b'',b'',b''
285,1.0,486,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Delondia Robinson,2252 S Central Park Ave ,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'2252 s central park ave',b'',b'',b'early head start',b'south lawndale',b'60623',b'',b'no',b'',b'no',b'',b'jolene martin',b'5211600',b'',b'carole robertson center for learning - delondia robinson',b'486',b'no',"b'5617ps(hs collaboration with childcare homes), 5617ip(ehs co'",b'',b'carole robertson center for learning',b'',b'',b'extended day',b'',b'',b''
58,0.999996203184,487,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'cp',b'',b'2325 s california ave',b'',b'',b'early head start',b'',b'60608',b'south lawndale',b'',b'',b'',b'child care',b'',b'5231629',b'',b'el hogar del nino/cuidar - el hogar del nino/cuidar- california',b'66',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
58,0.999996203184,488,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'cp',b'',b'2325 s california ave',b'',b'',b'early head start',b'',b'60608',b'south lawndale',b'',b'',b'',b'child care',b'',b'5231629',b'',b'el hogar del nino/cuidar - el hogar del nino/cuidar- california',b'66',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
68,1.0,489,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave ,,8473115,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'dorothy cole-gary',b'sonya sifuentes',b'2700 s western ave',b'',b'',b'state pre-kindergarten',b'lower west side',b'60608',b'',b'yes',b'',b'yes',b'',b'sonya sifuentes',b'8473115',b'',b'ymca of metropolitan chicago - rauner',b'82',b'yes',"b'4167it(child care it center), 4170ps(hs collaboration with c'",b'www.ymcachicago.org',b'ymca of metropolitan chicago',b'',b'',b'half day/full day',b'',b'',b''
68,1.0,490,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave ,,8473115,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'dorothy cole-gary',b'sonya sifuentes',b'2700 s western ave',b'',b'',b'state pre-kindergarten',b'lower west side',b'60608',b'',b'yes',b'',b'yes',b'',b'sonya sifuentes',b'8473115',b'',b'ymca of metropolitan chicago - rauner',b'82',b'yes',"b'4167it(child care it center), 4170ps(hs collaboration with c'",b'www.ymcachicago.org',b'ymca of metropolitan chicago',b'',b'',b'half day/full day',b'',b'',b''
286,1.0,491,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Aurora Nunez,2701 W 18th St ,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'2701 w 18th st',b'',b'',b'early head start',b'north lawndale',b'60608',b'',b'yes',b'',b'no',b'',b'jolene martin',b'5211600',b'',b'carole robertson center for learning - aurora nunez',b'491',b'yes',"b'5615ps(hs collaboration with childcare homes), 5615ip(ehs co'",b'',b'carole robertson center for learning',b'',b'',b'extended day',b'',b'',b''
77,1.0,492,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center 2929,2929 W 19th St ,,5211600,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'486936',b'cp',b'ruby walker',b'2929 w 19th st',b'',b'',b'head start',b'south lawndale',b'60623',b'south lawndale',b'yes',b'walkerr@crcl.net',b'no',b'child care',b'ruby walker',b'5211600',b'',b'carole robertson center for learning - carole robertson center 2929',b'91',b'yes',b'',b'www.crcl.net',b'carole robertson center for learning',b'',b'',b'extended day',b'09/01/15',b'',b''
77,1.0,493,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center 2929,2929 W 19th St ,,5211600,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'486936',b'cp',b'ruby walker',b'2929 w 19th st',b'',b'',b'head start',b'south lawndale',b'60623',b'south lawndale',b'yes',b'walkerr@crcl.net',b'no',b'child care',b'ruby walker',b'5211600',b'',b'carole robertson center for learning - carole robertson center 2929',b'91',b'yes',b'',b'www.crcl.net',b'carole robertson center for learning',b'',b'',b'extended day',b'09/01/15',b'',b''
1032,,494,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Sharon James,311 N Waller Ave ,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.999996483326,495,CPS_Early_Childhood_Portal_scrape.csv, ChildServ - FSS of Lawndale,3210 W Arthington St ,,8677370,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'3210 w arthington st',b'',b'',b'child care',b'',b'60624',b'',b'',b'',b'',b'child care',b'',b'8677370',b'',b'childserv - fss of lawndale',b'99',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
85,0.999996483326,496,CPS_Early_Childhood_Portal_scrape.csv, ChildServ - FSS of Lawndale,3210 W Arthington St ,,8677370,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'3210 w arthington st',b'',b'',b'child care',b'',b'60624',b'',b'',b'',b'',b'child care',b'',b'8677370',b'',b'childserv - fss of lawndale',b'99',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
890,1.0,497,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - YMCA - Marshall High School,3250 W Adams St ,,2650022,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'3250 w adams st',b'',b'',b'early head start',b'east garfield park',b'60624',b'',b'no',b'',b'no',b'',b'beverly ross',b'2650022',b'',b'ymca of metropolitan chicago - ymca - marshall high school',b'497',b'yes',"b'6040ip(ehs collaboration enhanced center-ip), 6040ep(ehs col'",b'',b'ymca of metropolitan chicago',b'',b'',b'extended day',b'',b'',b''
95,1.0,498,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - North Lawndale YMCA,3449 W Arthington St ,,6380773,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'3449 w arthington st',b'',b'',b'state pre-kindergarten',b'',b'',b'',b'',b'',b'',b'',b'',b'6380773',b'',b'ymca of metropolitan chicago - north lawndale ymca',b'1199',b'',b'',b'',b'',b'',b'',b'half day/full day',b'',b'',b''
95,1.0,499,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - North Lawndale YMCA,3449 W Arthington St ,,6380773,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'3449 w arthington st',b'',b'',b'state pre-kindergarten',b'',b'',b'',b'',b'',b'',b'',b'',b'6380773',b'',b'ymca of metropolitan chicago - north lawndale ymca',b'1199',b'',b'',b'',b'',b'',b'',b'half day/full day',b'',b'',b''
241,1.0,500,CPS_Early_Childhood_Portal_scrape.csv, Easter Seals Society of Metropolitan Chicago - Near South Side,3630 S Wells Ave ,,5483614,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'3630 s wells ave',b'',b'',b'early head start',b'',b'',b'',b'',b'',b'',b'',b'',b'5483614',b'',b'easter seals society of metropolitan chicago - near south side',b'500',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
100,1.0,501,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center- Ogden 3701,3701 W Ogden Ave ,,5228400,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'723127',b'',b'',b'3701 w ogden ave',b'',b'',b'early head start',b'north lawndale',b'60623',b'',b'yes',b'youngt@crcl.net',b'no',b'child care',b'tracey young',b'5228400',b'',b'carole robertson center for learning',b'116',b'yes',b'',b'http://www.crcl.net',b'carole robertson center for learning',b'',b'',b'extended day',b'05/31/14',b'',b''
100,1.0,502,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center- Ogden 3701,3701 W Ogden Ave ,,5228400,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'723127',b'',b'',b'3701 w ogden ave',b'',b'',b'early head start',b'north lawndale',b'60623',b'',b'yes',b'youngt@crcl.net',b'no',b'child care',b'tracey young',b'5228400',b'',b'carole robertson center for learning',b'116',b'yes',b'',b'http://www.crcl.net',b'carole robertson center for learning',b'',b'',b'extended day',b'05/31/14',b'',b''
105,1.0,503,CPS_Early_Childhood_Portal_scrape.csv, Easter Seals Society of Metropolitan Chicago - It Takes a Village,4000 W Division St ,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'4000 w division st',b'',b'',b'early head start',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'easter seals society of metropolitan chicago - it takes a village',b'120',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
1033,,504,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - Maria Freeman,4312 S CALIFORNIA AVE ,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,,505,CPS_Early_Childhood_Portal_scrape.csv, YWCA of Metropolitan Chicago - Debra Phillips,5116 S Prairie AVE ,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1.0,506,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - Belmont-Cragin,5423 W Diversey ,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'511442',b'mario garcia',b'santa rivera',b'5423 w diversey',b'',b'',b'state pre-kindergarten',b'belmont cragin',b'60639',b'',b'yes',b'mlarson@onwardhouse.org',b'yes',b'',b'santa rivera',b'6223215',b'',b'onward neighborhood house',b'1860',b'yes',"b'3153it(child care it center), 3153ps(child care ps center &'",b'www.onwardhouse.org',b'onward neighborhood house',b'',b'',b'half day/full day',b'01/31/13',b'',b''
159,1.0,507,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Garfield Head Start/Child Developmental Center- YMCA,7 N Homan Ave ,,2653900,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'7 n homan ave',b'',b'',b'head start',b'',b'',b'',b'',b'',b'',b'',b'',b'2653900',b'',b'ymca of metropolitan chicago - garfield head start/child developmental center- ymca',b'1299',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
287,0.984234988689,508,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army - EHS Family Child Homes,845 W 69th St ,,3824700,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'845 w 69th st',b'',b'',b'early head start',b'englewood',b'60621',b'',b'yes',b'',b'no',b'child care',b'rosie mohammad',b'3824706',b'',b'salvation army - family outreach initiative (sal army)',b'865',b'no',b'4121it(ehs)',b'',b'salvation army',b'',b'',b'extended day',b'',b'',b''
0,1.0,509,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army - Temple / Salvation Army,1 N Ogden Ave ,,2262649,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'1 n ogden ave',b'',b'',b'state pre-kindergarten',b'near west side',b'60640',b'',b'no',b'',b'no',b'child care',b'barbara martin',b'2262649',b'',b'salvation army - temple / salvation army',b'1',b'no',b'',b'',b'salvation army',b'',b'',b'half day/full day',b'',b'',b''
0,1.0,510,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army - Temple / Salvation Army,1 N Ogden Ave ,,2262649,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'1 n ogden ave',b'',b'',b'state pre-kindergarten',b'near west side',b'60640',b'',b'no',b'',b'no',b'child care',b'barbara martin',b'2262649',b'',b'salvation army - temple / salvation army',b'1',b'no',b'',b'',b'salvation army',b'',b'',b'half day/full day',b'',b'',b''
2,1.0,511,CPS_Early_Childhood_Portal_scrape.csv, National Louis University - Dr. Effie O. Ellis Training Center,10 S Kedzie Ave ,,5339011,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'10 s kedzie ave',b'',b'',b'state pre-kindergarten',b'',b'',b'',b'',b'',b'',b'',b'',b'5339011',b'',b'national louis university - dr. effie o. ellis training center',b'1227',b'',b'',b'',b'',b'',b'',b'half day/full day',b'',b'',b''
2,1.0,512,CPS_Early_Childhood_Portal_scrape.csv, National Louis University - Dr. Effie O. Ellis Training Center,10 S Kedzie Ave ,,5339011,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'10 s kedzie ave',b'',b'',b'state pre-kindergarten',b'',b'',b'',b'',b'',b'',b'',b'',b'5339011',b'',b'national louis university - dr. effie o. ellis training center',b'1227',b'',b'',b'',b'',b'',b'',b'half day/full day',b'',b'',b''
4,1.0,513,CPS_Early_Childhood_Portal_scrape.csv, Board Trustees-City Colleges of Chicago - Olive-Harvey College,10001 S Woodlawn Ave ,,2916100,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'10001 s woodlawn ave',b'',b'',b'child care',b'',b'',b'',b'',b'',b'',b'',b'',b'2916100',b'',b'board trustees-city colleges of chicago - olive-harvey college',b'513',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
